accession,Tm
O14519,52.557768024091615
O14523,52.75254308772299
O14526,46.75679471328959
O14530,53.72399799557666
O14545,53.096705698621726
O14548,61.000862944967984
O14561,57.306453522758304
O14562,51.287054047825535
O14578,49.18052796947922
O14579,50.93525279846126
O14593,42.84761412758806
O14617,49.3296709998312
O14618,51.39874189697727
O14639,49.38312436553591
O14641,41.1702872409849
O14646,43.71877961229702
O14653,52.81719815791365
O14656,56.75146729899894
O14657,51.33765141667277
O14672,56.08861432980624
O14678,55.50553744784264
O14681,54.3878790803175
O14717,44.74243981721944
O14727,48.37519961477004
O14730,57.30726041129497
O14732,58.01474010469381
O14733,50.29651819371624
O14734,58.79192727828425
O14735,58.54163762244001
O14737,59.113541341591
O14744,56.18345704970131
O14745,56.70781039312603
O14757,51.18408387995044
O14763,56.33901490954662
O14772,54.02957731986579
O14773,53.29324872680768
O14775,51.46547727674067
O14776,47.32464821768228
O14777,44.13734697503361
O14787,47.34277638789767
O14795,46.38282920812623
O14802,47.29607201005646
O14818,64.04132492689436
O14828,62.388761773324575
O14841,52.80037166307146
O14867,55.49830228370112
O14907,45.31441176233774
O14908,47.25719116058734
O14920,46.53811452455445
O14924,44.98671888761718
O14925,60.71874919773726
O14929,51.22064662654986
O14933,48.93771172482008
O14936,50.04705564176376
O14949,59.5447057741843
O14964,50.343828876074674
O14965,51.16772470850229
O14966,54.36310922077927
O14967,50.76667675771949
O14972,50.73440993533481
O14974,48.12279792418466
O14975,47.87248365702588
O14976,44.66538974295596
O14980,49.25663541836499
O14981,49.06689594103312
O15014,47.364067163652045
O15020,43.83022143306119
O15027,47.462772664670624
O15040,55.01952405621569
O15042,44.84059234935452
O15047,44.560451306104696
O15056,46.97759279863793
O15066,49.34474838771727
O15067,49.54520368878911
O15084,52.38261534724669
O15085,46.892681125194905
O15091,43.86248816544018
O15111,45.70915016527296
O15116,61.86820122875927
O15117,49.20474621286512
O15118,57.512864765820495
O15120,53.67385403042377
O15121,56.93511796276775
O15126,62.34831930211581
O15127,57.005624029309296
O15131,44.37238388872834
O15143,55.9510087953761
O15144,57.33483031707933
O15145,55.59961145849853
O15160,47.22712335285212
O15162,55.988782478388885
O15165,56.41532782934381
O15173,54.52050187442422
O15182,48.14429055007992
O15197,47.29621649464611
O15212,58.52643441420433
O15217,48.02092700316917
O15228,52.619148556660754
O15235,52.21456455455112
O15254,53.577919809954345
O15258,58.6261428210912
O15260,59.01081664181809
O15269,50.02591781251755
O15270,52.518717255089655
O15287,43.962051233945736
O15294,43.42199504197294
O15304,46.77583689605584
O15305,52.91000703674706
O15315,52.35454332125693
O15318,52.47831137024128
O15321,50.82570095210298
O15347,57.76846329678141
O15355,46.41429583738376
O15371,46.3667863972788
O15379,47.53654849731861
O15382,58.94370271727983
O15397,46.38046470655632
O15427,62.92544922859275
O15439,56.79432510400446
O15446,61.13684430261095
O15484,57.1796243931805
O15498,55.53967056438241
O15511,56.54875099654961
O15514,61.87819101578366
O15530,50.10496995609795
O15533,50.52070132284503
O15534,49.40247893093737
O15541,57.52812783346402
O15550,46.40995039990536
O43143,55.70095867864532
O43148,55.85129104669977
O43149,51.5007450663547
O43156,46.73589872256511
O43157,55.2432483095491
O43164,52.09939523449636
O43166,51.07858968514487
O43167,52.88598686484656
O43169,61.76152152287853
O43175,55.54439060425133
O43237,51.87326998564858
O43242,57.158840291365074
O43252,55.65626517291776
O43255,54.50857350739479
O43257,48.64505492339256
O43264,47.57708534678518
O43278,58.755742783119146
O43290,54.471033517668126
O43292,51.776193271314405
O43295,47.89776756906842
O43299,49.6733984944883
O43303,45.9279582936655
O43310,53.02714491405104
O43312,51.12003571945863
O43314,53.52936250745449
O43318,47.32572618438098
O43324,46.3382383189598
O43379,45.98525715252433
O43396,48.418160724666016
O43399,58.51217628730503
O43402,53.875941305041536
O43405,52.56093390318352
O43414,52.85160946951869
O43422,48.5648682256316
O43426,49.30449709894723
O43427,48.71929413346883
O43432,45.04420188273955
O43447,50.49316940292479
O43482,52.70445600455207
O43488,52.53383960642452
O43491,52.8072161544291
O43502,51.367994406802175
O43504,57.70788500069389
O43513,53.813486759046334
O43516,56.74954665917666
O43521,52.84706588990886
O43524,50.2591080924609
O43529,52.32431573256445
O43542,51.108239190948815
O43543,53.9695390019197
O43566,44.70867685804292
O43572,44.218594468702825
O43583,57.05296342846091
O43586,51.3682839493153
O43592,48.69315685067039
O43598,61.1663515190499
O43615,50.72943013682274
O43617,54.021411266025176
O43633,54.63288620781105
O43639,46.39767276064753
O43660,53.423445368574384
O43663,43.65173666356876
O43665,51.08198714769484
O43670,59.14903076417606
O43674,54.6480395883418
O43676,62.99144954591582
O43677,57.665296076031765
O43678,52.46538292901067
O43681,58.315913835804
O43683,45.59645802360301
O43684,55.81929684239624
O43707,54.63561371270543
O43708,54.065850985035134
O43709,53.93608958415958
O43715,59.1059947911143
O43719,45.86986337715561
O43736,53.31964757781218
O43741,47.77128230711757
O43747,47.680648306097375
O43752,54.123455734893874
O43759,59.16651949299123
O43765,50.10797463605076
O43766,54.5748939454268
O43768,64.57576106645043
O43772,58.84272901041897
O43776,58.05797860684017
O43795,48.2209476014769
O43805,52.95182528150171
O43808,60.22556271196212
O43809,57.11108709685059
O43813,57.619483696873296
O43815,54.79309535127047
O43819,49.70173155291437
O43822,48.16077602863898
O43823,52.60476906097852
O43829,55.58651216990899
O43837,51.35763767856334
O43847,49.817457605452574
O43852,59.56256236390466
O43861,55.25157883093686
O43865,53.96813071098696
O43903,52.86416341956973
O43909,53.26291543191208
O43913,46.31467090070743
O43920,55.86049642701364
O43924,53.8035137359622
O43929,45.84972945386188
O43933,47.61221108569565
O43934,59.86938258277486
O60231,49.04498312861971
O60234,50.53987928256288
O60239,51.09567857938877
O60244,47.52447003829504
O60256,59.85434607128429
O60264,47.67537543317599
O60266,49.44660447962318
O60271,48.94819939019487
O60291,55.87085805152774
O60292,48.755432767758656
O60294,47.93942801103831
O60306,46.873310436904674
O60307,47.816311872919705
O60313,49.905179652858685
O60315,51.36229076204133
O60331,50.38927843201281
O60333,50.97705947756158
O60337,53.05589421618474
O60341,45.95008598628723
O60343,49.564154599387166
O60346,50.61970559614
O60353,55.34604613285988
O60427,50.13519221128561
O60443,53.11560094754393
O60476,53.36496436598146
O60488,45.47963626745899
O60493,44.606035958111136
O60496,46.79736257308347
O60499,53.96117869575242
O60502,50.20258045057516
O60504,49.549777266279975
O60506,52.90049024356837
O60508,52.79836128606215
O60512,51.83579294364702
O60513,51.185501615048686
O60518,46.09388834562517
O60522,47.54016220761946
O60524,49.30422534170464
O60547,54.70124064737119
O60551,50.07456244476809
O60563,48.961303830092135
O60566,47.02140353907148
O60568,52.70104945387092
O60573,47.82781334997364
O60610,47.25440990057324
O60637,58.83019700188762
O60645,47.06524096417659
O60664,55.11644179854329
O60669,62.889909176717
O60671,53.59587942194131
O60678,49.59235684800633
O60683,51.68241237821304
O60684,46.38995388544456
O60701,53.35222387697948
O60711,49.30125254566932
O60725,50.77598195801864
O60739,51.72044575688828
O60749,51.075703070586
O60762,56.58762751652761
O60763,50.29606022367357
O60779,57.79483334150548
O60783,50.96253156998085
O60784,49.68701492537394
O60825,53.53512917310353
O60826,47.37865868058007
O60828,63.85173688923872
O60830,60.78918219004531
O60831,59.53422027439096
O60832,50.66758559839483
O60841,50.24226528102346
O60858,43.130235568848434
O60861,45.395343019145926
O60870,48.03517705318469
O60879,46.23951451086504
O60880,49.48066151439232
O60884,45.283902993895495
O60885,45.05998705146935
O60888,62.15213333410815
O60890,50.764599456317306
O60906,55.4141672688436
O60907,49.48191746443476
O60911,55.33569177086289
O60921,55.159499976643616
O60925,56.89093124457008
O60927,62.78270065721336
O60930,43.35294068678819
O60934,48.09419481653641
O60942,46.91683553692646
O75027,52.3736883698413
O75037,47.890664528131786
O75061,50.3634131277757
O75063,50.09719338225613
O75064,50.84756144085592
O75071,57.69967070989092
O75081,48.46725203541006
O75083,51.84471209046458
O75093,53.74981534404257
O75113,47.58073708295424
O75116,48.20615619552167
O75122,48.33960613360596
O75131,50.33673359290145
O75143,51.59340125796872
O75145,47.5767642023126
O75146,51.0225659318503
O75150,45.80080140474799
O75152,46.553825699661616
O75153,48.59610383634445
O75155,47.04651290166474
O75157,55.041068508649325
O75164,45.81208211947213
O75165,48.58397286506808
O75167,58.43754743880988
O75170,54.58961889966876
O75175,49.74464555468823
O75177,45.94261791881098
O75179,46.42781574663472
O75182,45.646153773717344
O75190,45.67758144612765
O75191,47.95970868239434
O75208,52.68017408480691
O75223,55.49875551233461
O75251,52.19524089644
O75306,55.88281585777437
O75312,51.42949605054597
O75317,51.64468327029208
O75323,56.61257574046802
O75330,45.74494810049332
O75340,51.40813053286598
O75347,58.04017623251792
O75348,53.5504961992476
O75351,50.893234136964765
O75352,59.2905795062109
O75356,53.26930452022016
O75362,51.01287226556583
O75367,52.72766640916589
O75368,53.97224869490544
O75369,49.07757220667086
O75376,45.39653682170709
O75379,62.86376781234321
O75380,63.23342840240949
O75381,55.03994261288305
O75385,46.85661627421732
O75386,47.814070571816366
O75390,52.45100708702894
O75391,54.66256164648164
O75396,52.52713661375433
O75400,44.92027092417792
O75410,54.37881153362637
O75419,45.28435457589939
O75420,45.50608602825806
O75427,42.91466281721336
O75431,51.28060460851261
O75436,53.99409253497732
O75438,60.13163774810455
O75439,52.57756366448689
O75446,44.552672616640784
O75448,50.71568573962157
O75449,49.74058561103615
O75460,48.4268214628355
O75475,50.531414027596114
O75477,49.71699900932409
O75486,47.5960094895976
O75489,54.6806560770378
O75496,60.44829301216424
O75503,55.50436069514099
O75509,54.07263009633214
O75521,52.67943231217991
O75528,50.795104029278605
O75529,46.75646513444353
O75530,50.4678053837557
O75531,52.902655540421954
O75533,48.6906478575307
O75534,44.70179824948252
O75554,59.26273012204171
O75570,47.843504941795445
O75581,52.90168300981188
O75582,48.50672721240485
O75586,45.9653090106693
O75600,51.83877120943396
O75607,54.67093341305834
O75608,56.48085650342503
O75616,44.305078524655904
O75643,51.31582500877435
O75648,49.64598604916353
O75663,50.09159755206569
O75674,52.689473432383934
O75676,44.58794076265814
O75688,51.74324637473463
O75691,46.728878438016885
O75694,49.23649121613688
O75695,46.85047557611204
O75717,46.13112223019467
O75718,50.74136759956124
O75746,59.02729944863677
O75771,52.769237491882045
O75781,58.53714511871149
O75787,53.54237493865904
O75791,45.7058998699681
O75792,49.2248579516831
O75794,50.12062149750417
O75808,48.27382312366876
O75817,56.38248146222048
O75818,57.65975595548528
O75821,47.90101716762928
O75828,51.43868741730285
O75832,48.73232355865986
O75843,43.856994869126126
O75844,57.37747679346253
O75845,57.40763113908631
O75865,49.88371689735596
O75874,55.97393238968086
O75879,46.66374689561497
O75880,52.64662575908448
O75882,57.7620488492948
O75884,52.739939777111225
O75886,48.93175410391153
O75896,53.35185867938772
O75907,57.13406138144349
O75908,58.58437548410398
O75909,53.81925151158688
O75925,42.469352651332194
O75928,46.21479996383943
O75935,49.030352793233554
O75937,49.278137915389145
O75943,44.5410184741445
O75947,57.01328288654774
O75962,46.35215520941564
O75964,55.81033438772011
O75971,52.32046672986288
O75976,52.209359213093045
O75995,54.52637547037055
O76003,48.633621945551305
O76024,50.30782224126857
O76031,48.45243026354885
O76054,46.530191045360326
O76062,52.24121593278966
O76071,49.85385688082067
O76075,50.91766179460005
O76080,63.51213268152476
O76082,58.484720689307466
O76094,47.448040863360966
O76096,59.31076679476813
O77932,51.23927328582608
O94762,46.59448840834919
O94763,51.00034678063667
O94766,52.34165552670028
O94768,47.47287979533598
O94776,47.828593352620985
O94782,46.56444180720934
O94804,45.63866720718882
O94817,50.06047824523976
O94818,52.19671740676469
O94819,50.32540445067808
O94822,47.143372748990245
O94826,49.7402746116042
O94829,50.44547910748649
O94830,52.85436159947438
O94832,47.62551112654736
O94842,48.11104441870481
O94844,51.52243322940154
O94854,50.47728095345895
O94855,49.79774898046527
O94864,48.07629180236908
O94868,45.70508780530356
O94874,48.52689904472881
O94876,55.56210143964733
O94880,47.736181923106216
O94886,56.6643264980104
O94888,52.122158179783234
O94889,49.58526882532636
O94898,52.61926314541115
O94900,51.59985603267075
O94901,48.90429885981662
O94903,46.01414138076144
O94905,49.57442916795916
O94906,42.86670681621109
O94913,43.62345633073652
O94915,53.28739194952616
O94916,47.2157010414053
O94925,49.49184674510496
O94927,45.06658756388448
O94941,47.463624617458144
O94952,48.94958788967944
O94953,44.99045652189516
O94964,45.93971365563453
O94966,49.60951243733936
O94967,53.44099021660572
O94973,50.93498192907816
O94979,46.86410097110932
O94985,51.84218794924631
O94992,50.481786434701704
O95059,58.6793752840068
O95067,49.22397302671244
O95070,56.73737216372324
O95071,43.78401833251012
O95081,44.5436793223889
O95104,47.29583533661599
O95125,55.379444793650805
O95140,50.398199835788674
O95149,49.4629773622672
O95155,49.60900399325646
O95159,52.23519238159121
O95163,48.81837044784977
O95166,53.01396777521175
O95169,60.21131257644227
O95183,62.89357130215376
O95197,61.65542691661284
O95208,55.19740890949927
O95214,61.01201655945792
O95218,62.10469841722025
O95219,45.83173974529591
O95229,44.31579784317665
O95232,49.59781688492058
O95235,46.57582106822839
O95236,48.45697949535406
O95239,44.69565102450916
O95243,47.20047088400913
O95248,50.51774091551755
O95249,59.71176875601218
O95251,47.00605987669351
O95260,51.68444734073951
O95267,44.45830069433196
O95271,45.64858038626672
O95273,46.96916707426207
O95292,53.98582378472352
O95294,47.68971924531984
O95295,52.64392286679015
O95297,60.39625928007242
O95298,58.629867175369306
O95299,47.36343286719519
O95319,49.88509071142665
O95336,56.67760056829108
O95347,46.9554931050948
O95352,51.366405183751056
O95363,48.49188646922873
O95365,54.72549584303651
O95372,54.44234226665432
O95373,50.30976418447762
O95376,51.92488288459258
O95379,52.13340445357075
O95391,43.29717546872867
O95394,50.76892739912468
O95396,48.352418044584965
O95400,43.96531324153545
O95405,50.28001038921622
O95425,51.406233317122485
O95429,52.67361312574833
O95433,50.676038261363104
O95453,49.86304874584496
O95455,55.47985698352686
O95456,57.62859329738338
O95466,44.26693940752223
O95470,52.01544125986782
O95476,50.529476285384845
O95479,49.90094004820958
O95486,48.569736742676696
O95487,46.01390894125214
O95544,60.731001162490486
O95551,49.04820233556755
O95563,59.52801588992565
O95568,53.86079566544646
O95571,58.65738422569285
O95573,48.7679313391322
O95602,49.62302524696741
O95613,46.52622338246113
O95619,51.61509829653012
O95620,56.37038164423261
O95626,48.73943364325305
O95628,52.55997958233734
O95630,46.28949848357317
O95644,46.12776079760812
O95671,49.62429671064166
O95674,58.92023518284162
O95684,49.74480985426191
O95685,49.93807389808445
O95707,53.26922147371442
O95716,61.24397999999711
O95721,52.81747658157773
O95747,48.41219939528827
O95749,58.89732271118893
O95754,52.47475388351942
O95757,49.530451085937415
O95758,45.462755464444
O95759,46.38838491796618
O95772,56.789551213677335
O95777,64.04937945006537
O95782,51.0637389924858
O95786,45.46802855676445
O95793,53.97666449965021
O95801,48.14056822830192
O95807,59.9813582852328
O95817,59.746070084690594
O95819,50.547593270199975
O95822,53.75705760142409
O95825,57.70714972785953
O95834,53.58711071732915
O95835,43.522975060642864
O95848,58.58802685766509
O95858,59.721230384217584
O95861,59.41030586466936
O95864,48.49600915639228
O95865,55.713660398073074
O95870,50.76102029875352
O95881,50.94079608393345
O95886,50.11779449651049
O95905,49.706404636564166
O95980,61.10732081259832
O95983,46.721923675889926
O95989,56.75533158906844
O95997,53.07078171531288
O95999,47.238203996679125
O96000,51.6825882118896
O96005,51.338880682723
O96006,47.647059673596615
O96009,51.757328844818765
O96013,51.03352293126028
O96015,46.33061604071512
O96017,51.1361768734659
O96018,45.2990663729509
O96019,52.15911429947439
O96020,50.90270280041283
O96033,59.32168047873145
P00156,60.33654716434016
P00167,59.46003544751355
P00338,59.96291759765887
P00367,58.91895476614248
P00374,46.21075977007927
P00387,57.43594921891721
P00390,61.627754099664976
P00441,61.70598241856158
P00491,62.34552201816817
P00492,62.39133530182241
P00505,63.214565141121454
P00519,48.036356613069366
P00558,54.64423294364479
P00813,59.23068605153498
P00846,58.09099347505533
P00966,53.9536374842134
P01023,60.856907680647794
P01034,55.02799267032805
P01111,59.11812767091668
P01112,59.859091019895686
P01116,58.16176506359231
P01130,54.5838838874851
P01137,55.82484721610408
P01850,51.58054898004564
P02647,46.46230936231169
P02649,59.337903732643866
P02787,59.7630832524516
P02788,56.9036593640565
P02794,52.32032026849456
P02818,49.025369484665305
P03886,57.0185719818793
P03905,56.893948900293374
P03915,56.83120801763025
P03928,53.62106506182714
P04035,53.58170596407197
P04049,45.85703979344844
P04053,42.008293585847575
P04062,53.47725584853402
P04066,60.71799212682239
P04075,58.60998801880851
P04080,54.47239085686843
P04083,48.58294370974684
P04114,60.56428752435361
P04150,43.96931043129001
P04156,58.61853315733386
P04179,64.05793163958481
P04181,52.72602072351278
P04183,58.68918304911502
P04216,62.73273198903676
P04234,54.1160208340506
P04350,56.47216848026417
P04406,60.20518728381305
P04424,56.65007908032632
P04632,55.59746085299609
P04733,54.254788862645256
P04818,48.027345223257306
P04899,53.5587756503905
P04920,54.60511114766471
P05026,57.69326182990634
P05106,57.71514950815692
P05107,54.91299926123697
P05120,57.99547657525823
P05161,48.96117270194432
P05165,54.31227415623282
P05166,53.43375055029354
P05198,51.9535215679947
P05362,62.10977213213341
P05423,46.46503177260649
P05455,50.31517472499772
P05556,58.01361268315152
P05771,49.2287011295434
P06126,59.26358782457552
P06132,58.28080910734736
P06213,44.25487825580832
P06239,46.778855679057706
P06241,48.6987478143933
P06396,52.99074591308686
P06400,53.846568101235874
P06454,63.562246118214325
P06493,47.447969075484906
P06730,53.3530539120678
P06733,59.31328095034304
P06744,53.7666989833428
P06746,46.59632270699704
P06748,58.92899882069848
P06753,60.37375127134608
P06756,57.15261048212328
P06865,56.59762478986859
P07099,61.3999393919663
P07108,57.96995994607538
P07195,61.45661039943416
P07203,61.34550299391579
P07205,54.915695709432505
P07237,56.31294817946663
P07311,53.41142306684009
P07339,58.195453717141255
P07355,53.390853606531714
P07384,56.27642492573655
P07437,55.95860703693063
P07686,57.30527846871262
P07737,53.29943367876921
P07738,58.5370281144366
P07741,58.56925010112655
P07766,51.46455487915534
P07814,46.202415750951424
P07858,54.82133984251403
P07900,51.46161251894697
P07902,56.07919815993152
P07910,52.49073970678606
P07942,51.41933548132379
P07947,48.75376892010601
P07954,53.830436278762726
P07992,48.4665324464928
P08047,53.52679005119456
P08069,46.69723510286799
P08133,49.55557271146744
P08174,62.74927935694924
P08236,59.545451736470135
P08237,59.69151452779416
P08238,51.301608062270354
P08240,50.58852020622303
P08243,54.62336214894943
P08397,60.36230370803998
P08559,49.6776635838818
P08567,50.1441797353975
P08574,58.79862412990253
P08575,59.4145036802703
P08579,58.64238477145232
P08670,49.11124034309845
P08708,59.328651949630775
P08754,53.62786734924483
P08758,48.63198565002597
P08865,53.2306935849802
P09001,47.33231023025533
P09012,58.51052654534416
P09017,49.4854949512762
P09104,59.10253628435351
P09105,48.74140525914289
P09110,59.30925912040304
P09132,48.32099294388335
P09211,53.65643926423513
P09326,59.04711226264383
P09382,54.74356274204431
P09417,57.11006774401921
P09429,56.14395966233221
P09471,56.59864824829002
P09486,56.847797525429286
P09488,49.92712198799562
P09493,58.134415907665954
P09525,48.80074715195196
P09543,49.99912221962569
P09564,58.862826344672776
P09622,60.66926361179616
P09693,52.08638222595181
P09874,47.20480982883002
P09884,47.7206981582672
P09960,53.01160794697612
P09972,57.15344873565175
P0C024,57.60617858350072
P0C0L5,56.82100305394362
P0C0S5,45.37848810424829
P0C2W1,47.60436684370882
P0C7P0,50.04758664416852
P0C7T5,47.44393625233368
P0C870,56.851454477353975
P0CG13,51.51918434589
P0CG23,48.90842877323703
P0DJD0,49.33110384843157
P0DMM9,47.8984480159046
P0DMV8,54.57269042538963
P0DPB3,56.33345011902572
P0DPB5,54.2338828172428
P0DPD6,45.77393058343678
P0DPI2,61.40157056809542
P0DUQ1,53.318546197144535
P0DW28,47.16876772885043
P10109,55.9361838389951
P10114,60.11571703053914
P10155,59.58444600558197
P10242,43.60869819198245
P10253,58.56580545513266
P10301,58.51358783266416
P10398,48.165508686252295
P10586,49.22524575347541
P10599,61.595968762585336
P10606,60.28533479419947
P10619,56.2858695878834
P10636,58.77723973295885
P10644,51.1656424061142
P10746,50.00179679861588
P10747,59.725835162037086
P10768,56.83789033507246
P10809,56.97429336964037
P10909,52.81744967080699
P11021,55.46074476676029
P11055,60.41427765556103
P11117,57.67743845211536
P11169,62.93337255515932
P11171,51.91118599918867
P11172,54.434704560297874
P11177,47.22551434097589
P11182,52.003516407655184
P11216,56.10127077927415
P11274,44.76135980355894
P11279,58.083391691354535
P11310,55.065005611209045
P11387,49.25594428048659
P11413,55.14980410427158
P11441,48.97097523904036
P11498,50.38204106363997
P11586,51.9561366113176
P11712,54.29071453082024
P11717,58.12480870169484
P11766,58.5867549464181
P11802,43.96998330873403
P11831,51.33812493576534
P11908,59.51341601904243
P11926,54.95873726266168
P11940,50.19661390590015
P12004,56.15911372352952
P12081,56.413195605080205
P12268,54.998953524542685
P12270,50.11472121968316
P12277,52.37614197028177
P12429,52.79180826444929
P12694,51.7742372019545
P12814,55.69281215823587
P12829,54.60113777467552
P12931,53.27448434576353
P12955,55.348384140895305
P12956,46.885557953130686
P13010,46.02038988140716
P13051,49.11465206585196
P13056,49.12272766498726
P13073,57.54421820164867
P13164,62.77849624737611
P13196,48.61306218702562
P13284,58.522088897064215
P13473,58.56782420553832
P13489,52.89625492770202
P13498,53.41855931168425
P13612,61.42814655188335
P13637,55.71553904380134
P13639,57.279263809046114
P13667,49.81814572854905
P13674,48.21310510526397
P13693,52.36357108294919
P13716,62.02159412627248
P13796,56.841198174508165
P13798,60.89369922148023
P13804,54.393410206739
P13807,54.235480248397
P13861,51.75777648945132
P13929,56.506245071241565
P13984,51.60965132504216
P13995,55.60870493430978
P14151,58.73891707698522
P14314,53.72770254918616
P14317,56.16578882141767
P14324,48.18941833534721
P14550,51.78298949173325
P14618,58.46245081696011
P14621,53.56681690046022
P14625,53.53689392013911
P14635,51.68451113660488
P14649,54.55106865664292
P14678,60.181447347048845
P14735,48.93606307490838
P14854,54.46779639853855
P14859,49.25472133269423
P14866,47.003547008667454
P14868,55.83276307503745
P14921,42.87067678682151
P15056,52.28736267702284
P15104,57.51272727662164
P15121,55.89463629360902
P15151,58.79612763746931
P15153,52.45165275284034
P15170,53.738623643138574
P15289,59.11460294419787
P15291,51.61993651995327
P15311,52.39813865103641
P15336,56.06516269733723
P15374,51.07135813480242
P15428,47.6921628015592
P15498,45.42778613542106
P15529,57.3066467846877
P15559,51.14658051920488
P15586,60.38407870158567
P15735,48.78262864407702
P15813,53.70168969270542
P15814,48.94389752699026
P15848,60.0789088349719
P15882,50.03960869878048
P15907,52.086593349499886
P15923,47.77334409422193
P15927,51.28348092089601
P15954,62.46114604580983
P16035,57.0830924254936
P16083,59.63379098111648
P16157,53.40024318895421
P16219,56.062013274202606
P16260,57.75663181985064
P16278,55.51345630353726
P16298,51.88079984961669
P16333,45.82735474940048
P16383,45.10434881622698
P16435,54.87381570652569
P16455,49.52573201945943
P16591,45.80678187644033
P16885,45.77072442574681
P16930,61.61455412004746
P16949,61.10268993899796
P16989,52.17265042152837
P17028,53.42394122485255
P17029,46.12079766433611
P17050,59.15501179160286
P17096,59.555178353611645
P17098,47.944860553438055
P17152,52.53926238269005
P17174,63.605844446518034
P17181,54.21880870876308
P17252,49.69703055144578
P17275,55.40064023769018
P17301,57.97327136211784
P17405,54.32870972847507
P17480,44.43629281427423
P17535,56.496689372902985
P17542,49.29289199573563
P17544,54.989398855838026
P17568,55.811542467175165
P17600,51.8722769958208
P17612,52.842666569230566
P17655,51.62903024431037
P17706,47.79617605815551
P17707,51.03574527188381
P17812,56.32637727399764
P17844,48.292948497190686
P17858,58.792265321669056
P17900,61.11866280732684
P17980,56.148469998954944
P17987,56.61191695816708
P18031,46.77587583044175
P18065,55.53919037683931
P18074,48.43698855916223
P18085,52.79882743567303
P18206,57.52679370832678
P18433,51.7704187693174
P18615,48.09030149103031
P18669,60.43504965764894
P18754,48.69904424529513
P18887,47.0079551316304
P19022,57.73479530369491
P19174,48.62236697330776
P19338,49.51913539531736
P19367,52.11243702236368
P19387,47.4469845935892
